id	name	name_en	name_zh-CN	name_zh-TW
69000002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう			
69000003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう			
69000004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう			
69000005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう			
69000006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
69000007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
69000008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう			
69000009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう			
69000010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう			
69000011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう			
69000012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
69000013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
69000014	ロマン大武闘大会でトータルダメージ1,200,000ダメージ以上を出そう			
69000015	ロマン大武闘大会でトータルダメージ1,400,000ダメージ以上を出そう			
69000016	ロマン大武闘大会でトータルダメージ1,600,000ダメージ以上を出そう			
69000017	ロマン大武闘大会でトータルダメージ1,800,000ダメージ以上を出そう			
69000018	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
69000019	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
69000020	ロマン大武闘大会でトータルダメージ2,200,000ダメージ以上を出そう			
69000021	ロマン大武闘大会でトータルダメージ2,400,000ダメージ以上を出そう			
69000022	ロマン大武闘大会でトータルダメージ2,600,000ダメージ以上を出そう			
69000023	ロマン大武闘大会でトータルダメージ2,800,000ダメージ以上を出そう			
69000024	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
69000025	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
74000001	ロマン大武闘大会に挑戦しよう			
74000002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう			
74000003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう			
74000004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう			
74000005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう			
74000006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
74000007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
74000008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう			
74000009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう			
74000010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう			
74000011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう			
74000012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
74000013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
74000014	ロマン大武闘大会でトータルダメージ1,200,000ダメージ以上を出そう			
74000015	ロマン大武闘大会でトータルダメージ1,400,000ダメージ以上を出そう			
74000016	ロマン大武闘大会でトータルダメージ1,600,000ダメージ以上を出そう			
74000017	ロマン大武闘大会でトータルダメージ1,800,000ダメージ以上を出そう			
74000018	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
74000019	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
74000020	ロマン大武闘大会でトータルダメージ2,200,000ダメージ以上を出そう			
74000021	ロマン大武闘大会でトータルダメージ2,400,000ダメージ以上を出そう			
74000022	ロマン大武闘大会でトータルダメージ2,600,000ダメージ以上を出そう			
74000023	ロマン大武闘大会でトータルダメージ2,800,000ダメージ以上を出そう			
74000024	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
74000025	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
84000001	ロマン大武闘大会に挑戦しよう			
84000002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう			
84000003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう			
84000004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう			
84000005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう			
84000006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
84000007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
84000008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう			
84000009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう			
84000010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう			
84000011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう			
84000012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
84000013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
84000014	ロマン大武闘大会でトータルダメージ1,200,000ダメージ以上を出そう			
84000015	ロマン大武闘大会でトータルダメージ1,400,000ダメージ以上を出そう			
84000016	ロマン大武闘大会でトータルダメージ1,600,000ダメージ以上を出そう			
84000017	ロマン大武闘大会でトータルダメージ1,800,000ダメージ以上を出そう			
84000018	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
84000019	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
84000020	ロマン大武闘大会でトータルダメージ2,200,000ダメージ以上を出そう			
84000021	ロマン大武闘大会でトータルダメージ2,400,000ダメージ以上を出そう			
84000022	ロマン大武闘大会でトータルダメージ2,600,000ダメージ以上を出そう			
84000023	ロマン大武闘大会でトータルダメージ2,800,000ダメージ以上を出そう			
84000024	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
84000025	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
94000001	ロマン大武闘大会に挑戦しよう			
94000002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう			
94000003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう			
94000004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう			
94000005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう			
94000006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
94000007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
94000008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう			
94000009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう			
94000010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう			
94000011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう			
94000012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
94000013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
94000014	ロマン大武闘大会でトータルダメージ1,200,000ダメージ以上を出そう			
94000015	ロマン大武闘大会でトータルダメージ1,400,000ダメージ以上を出そう			
94000016	ロマン大武闘大会でトータルダメージ1,600,000ダメージ以上を出そう			
94000017	ロマン大武闘大会でトータルダメージ1,800,000ダメージ以上を出そう			
94000018	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
94000019	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
94000020	ロマン大武闘大会でトータルダメージ2,200,000ダメージ以上を出そう			
94000021	ロマン大武闘大会でトータルダメージ2,400,000ダメージ以上を出そう			
94000022	ロマン大武闘大会でトータルダメージ2,600,000ダメージ以上を出そう			
94000023	ロマン大武闘大会でトータルダメージ2,800,000ダメージ以上を出そう			
94000024	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
94000025	ロマン大武闘大会でトータルダメージ3,000,000ダメージ以上を出そう			
100000001	ロマン大武闘大会に挑戦しよう			
100000002	ロマン大武闘大会でトータルダメージ100,000ダメージ以上を出そう			
100000003	ロマン大武闘大会でトータルダメージ200,000ダメージ以上を出そう			
100000004	ロマン大武闘大会でトータルダメージ300,000ダメージ以上を出そう			
100000005	ロマン大武闘大会でトータルダメージ400,000ダメージ以上を出そう			
100000006	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
100000007	ロマン大武闘大会でトータルダメージ500,000ダメージ以上を出そう			
100000008	ロマン大武闘大会でトータルダメージ600,000ダメージ以上を出そう			
100000009	ロマン大武闘大会でトータルダメージ700,000ダメージ以上を出そう			
100000010	ロマン大武闘大会でトータルダメージ800,000ダメージ以上を出そう			
100000011	ロマン大武闘大会でトータルダメージ900,000ダメージ以上を出そう			
100000012	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
100000013	ロマン大武闘大会でトータルダメージ1,000,000ダメージ以上を出そう			
100000014	ロマン大武闘大会でトータルダメージ1,200,000ダメージ以上を出そう			
100000015	ロマン大武闘大会でトータルダメージ1,400,000ダメージ以上を出そう			
100000016	ロマン大武闘大会でトータルダメージ1,600,000ダメージ以上を出そう			
100000017	ロマン大武闘大会でトータルダメージ1,800,000ダメージ以上を出そう			
100000018	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
100000019	ロマン大武闘大会でトータルダメージ2,000,000ダメージ以上を出そう			
