id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
773	イベントポイント[混沌と規律の邂逅]	Event Point [Convergence of Chaos and Order]	活动积分[混沌和规则的邂逅]	活動點數[混沌與規律的邂逅]	イベント「混沌と規律の邂逅」のストーリーを読むために必要なポイント。	"Points needed to read the story during the ""Convergence of Chaos and Order"" Event."	阅读“混沌和规则的邂逅”活动故事所需的积分。	閱讀活動「混沌與規律的邂逅」的故事所需的點數。
774	マナの欠片	Mana Fragment	玛那碎片	瑪那碎片	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。\n※輝きが弱く今にも力を失いそうなため、早めに使用しよう	Fragments of mana that once rained down from a comet. Can be used to restore mana.\nNote: The fragment's glow is fading, and it seems like it might lose its power soon. Better use it quickly!	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。\n※光芒微弱，仿佛很快就要失去力量，建议尽快使用。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。\n※由於光澤越來越黯淡，好像快失去力量，請儘早使用。
775	火炎祭ガチャチケットNo.1	Fire Division Wish Ticket No.1	火焰会场星愿券No.1	火焰祭星願券No.1	火炎祭ガチャ LEGEND FESを1回引くことができるチケット。	火炎祭ガチャ LEGEND FESを1回引くことができるチケット。	火炎祭ガチャ LEGEND FESを1回引くことができるチケット。	火炎祭ガチャ LEGEND FESを1回引くことができるチケット。
776	挑戦券[渇きの中で咲く花たち]	Challenge Ticket [Flowers That Bloom in a Drought]	挑战券[渴望中绽放之花]	挑戰券[在渴望中綻放的群花]	イベント「渇きの中で咲く花たち」に挑戦するために必要な券。	"Ticket required to participate in the ""Flowers That Bloom in a Drought"" Event."	挑战“渴望中绽放之花”活动所需的券。	挑戰活動「在渴望中綻放的群花」所需的票券。
777	踊る混沌 マクダガチャチケット	Dancing Chaos: Magda Wish Ticket	舞动的混沌 玛格达星愿券	躍動混沌 瑪格達星願券	踊る混沌 マクダ LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Dancing Chaos: Magda - LEGEND FES.	使用该券可以在“舞动的混沌 玛格达 LEGEND FES”许下1次星愿。	可許下1次躍動混沌 瑪格達 LEGEND FES星願的票券。
778	フレッシュミント	Fresh Mint	清新薄荷	清新薄荷	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
779	漆黒樹の原木	Blacktree Lumber	漆黑树的原木	漆黑樹的原木	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
780	ムカシヤシの実	Coco Fruit	古早椰子	古早椰子	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
781	苦悩せし規律 ブラッドガチャチケット	Tormented Order: Brad Wish Ticket	苦恼的监督者 布莱德星愿券	苦惱的紀律 布萊德星願券	苦悩せし規律 ブラッド LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Tormented Order: Brad - LEGEND FES.	使用该券可以在“苦恼的监督者 布莱德 LEGEND FES”许下1次星愿。	可許下1次苦惱的紀律 布萊德 LEGEND FES星願的票券。
782	斬裂祭ガチャチケットNo.1	Slash Division Wish Ticket No.1	斩裂会场星愿券No.1	斬裂祭星願券No.1	斬裂祭ガチャ LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Slash Division - LEGEND FES.	使用该券可以在“斩裂会场 LEGEND FES”许下1次星愿。	可許下1次斬裂祭 LEGEND FES星願的票券。
783	チャレンジコイン[渇きの中で咲く花たち]	Challenge Coin [Flowers That Bloom in a Drought]	挑战币[渴望中绽放之花]	挑戰硬幣[在渴望中綻放的群花]	イベント「渇きの中で咲く花たち」交換所で使用できるアイテム。	"Exchange for items at the ""Flowers That Bloom in a Drought"" Exchange."	可以在“渴望中绽放之花”兑换所使用的道具。	可於「在渴望中綻放的群花」兌換所使用的道具。
784	挑戦券[混沌と規律の邂逅]	Challenge Ticket [Convergence of Chaos and Order]	挑战券[混沌和规则的邂逅]	挑戰券[混沌與規律的邂逅]	イベント「混沌と規律の邂逅」に挑戦するために必要な券。	"Ticket required to participate in the ""Convergence of Chaos and Order"" Event."	挑战“混沌和规则的邂逅”活动所需的券。	挑戰活動「混沌與規律的邂逅」所需的票券。
785	チャレンジコイン[混沌と規律の邂逅]	Challenge Coin [Convergence of Chaos and Order]	挑战币[混沌和规则的邂逅]	挑戰硬幣[混沌與規律的邂逅]	イベント「混沌と規律の邂逅」交換所で使用できるアイテム。	"Exchange for items at the ""Convergence of Chaos and Order"" Exchange."	可以在“混沌和规则的邂逅”兑换所使用的道具。	可於「混沌與規律的邂逅」兌換所使用的道具。
786	挑戦券[ブラッドの実地調査]	Challenge Ticket [Brad's Field Investigation]	挑战券[布莱德的实地调查]	挑戰券[布萊德的實地調查]	イベント「ブラッドの実地調査」に挑戦するために必要な券。	"Ticket required to participate in the ""Brad's Field Investigation"" Event."	挑战“布莱德的实地调查”活动所需的券。	挑戰活動「布萊德的實地調查」所需的票券。
787	ダンジョンコイン	Dungeon Coin	迷宫硬币	迷宮硬幣	イベント「ブラッドの実地調査」交換所で使用できるアイテム。	"Exchange for items at the ""Brad's Field Investigation"" Exchange."	可以在“布莱德的实地调查”兑换所使用的道具。	可於「布萊德的實地調查」兌換所使用的道具。
788	ラーメル麦	Ramel Wheat	罗梅麦	羅梅麥	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
789	蒸留石	Distill Stone	蒸馏石	蒸餾石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
790	リュウグウオウムガイ	Dragonpalace Nautilus	龙宫鹦鹉螺	龍宮鸚鵡螺	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
791	極夜激闘 解放者たちの決意ガチャチケット	Polar Night Clash: Resolve of the Liberators Wish Ticket	极夜激战 解放者们的决心星愿券	極夜激戰 解放者們的決心星願券	極夜激闘 解放者たちの決意 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Polar Night Clash: Resolve of the Liberators - LEGEND FES.	使用该券可以在“极夜激战 解放者们的决心 LEGEND FES”许下1次星愿。	可許下1次極夜激戰 解放者們的決心 LEGEND FES星願的票券。
792	マナの欠片	Mana Fragment	玛那碎片	瑪那碎片	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。\n※輝きが弱く今にも力を失いそうなため、早めに使用しよう	Fragments of mana that once rained down from a comet. Can be used to restore mana.\nNote: The fragment's glow is fading, and it seems like it might lose its power soon. Better use it quickly!	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。\n※光芒微弱，仿佛很快就要失去力量，建议尽快使用。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。\n※由於光澤越來越黯淡，好像快失去力量，請儘早使用。
793	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
794	大きな原石	Big Gemstone	大颗原石	大顆原石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
795	オオカブト	Giant Beetle	甲虫	甲蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
796	ニトロ水	Nitro Water	硝基水	硝基水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
797	臭い石	Stench Stone	臭气石	臭氣石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
798	古代樹の欠片	Ancient Tree Splinter	古代树的碎片	古代樹的碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
799	イラストリアスウッド	Illustrious Wood	绚烂树	輝煌之木	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
801	水結晶	Water Crystal	水结晶	水結晶	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
802	フローズンジンビオーズ	Frozen Symbiose	极地共生树	凍結金比奧茲樹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
803	氷塊トカゲ	Glacier Lizard	冰块蜥蜴	冰塊蜥蜴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
804	ウィスプストーン	Wispstone	幽明石	幽明石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
805	極夜激闘 黒の奪還ガチャチケット	Polar Night Clash: Recovering the Dark Wish Ticket	极夜激战 黑之夺还星愿券	極夜激戰 黑色收復星願券	極夜激闘 黒の奪還 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Polar Night Clash: Recovering the Dark - LEGEND FES.	使用该券可以在“极夜激战 黑之夺还 LEGEND FES”许下1次星愿。	可許下1次極夜激戰 黑色收復 LEGEND FES星願的票券。
806	嵐風祭ガチャチケットNo.1	Air Division Wish Ticket No.1	狂风会场星愿券No.1	嵐風祭星願券No.1	嵐風祭ガチャ LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Air Division - LEGEND FES.	使用该券可以在“狂风会场 LEGEND FES”许下1次星愿。	可許下1次嵐風祭 LEGEND FES星願的票券。
807	ケモノ肉	Beast Meat	兽肉	獸肉	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
